de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Njoy-logo.svg/1200px-Njoy-logo.svg.png,N-JOY,32,http://www.ndr.de/resources/metadaten/audio/m3u/n-joy.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Njoy-logo.svg/1200px-Njoy-logo.svg.png,N-JOY,32,http://www.ndr.de/resources/metadaten/audio/m3u/low/n-joy.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Njoy-logo.svg/1200px-Njoy-logo.svg.png,N-JOY,32,http://www.ndr.de/resources/metadaten/audio/aac/n-joy.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Njoy-logo.svg/1200px-Njoy-logo.svg.png,N-JOY,128,https://ndr-edge-2041-dus-lg-cdn.cast.addradio.de/ndr/njoy/live/mp3/128/stream.mp3
de,NDR,https://www.ndr.de/media/logo276_v-contentxl.jpg,NDR 1 Niedersachsen,32,http://www.ndr.de/resources/metadaten/audio/m3u/ndr1niedersachsen.m3u
de,NDR,https://www.ndr.de/media/logo276_v-contentxl.jpg,NDR 1 Niedersachsen,32,http://www.ndr.de/resources/metadaten/audio/m3u/low/ndr1niedersachsen_han.m3u
de,NDR,https://www.ndr.de/media/logo276_v-contentxl.jpg,NDR 1 Niedersachsen,32,http://www.ndr.de/resources/metadaten/audio/aac/ndr1niedersachsen.m3u
de,NDR,https://www.ndr.de/media/logo276_v-contentxl.jpg,NDR 1 Niedersachsen,128,http://ndr-ndr1niedersachsen-hannover.cast.addradio.de/ndr/ndr1niedersachsen/hannover/mp3/128/stream.mp3
de,NDR,https://www.ndr.de/media/logo276_v-contentxl.jpg,NDR 1 Radio MV,32,http://www.ndr.de/resources/metadaten/audio/m3u/ndr1radiomv.m3u
de,NDR,https://www.ndr.de/media/logo276_v-contentxl.jpg,NDR 1 Radio MV,128,http://ndr-ndr1radiomv-schwerin.cast.addradio.de/ndr/ndr1radiomv/schwerin/mp3/128/stream.mp3
de,NDR,https://www.ndr.de/media/logo276_v-contentxl.jpg,NDR 1 Radio MV,32,http://www.ndr.de/resources/metadaten/audio/m3u/low/ndr1radiomv_sn.m3u
de,NDR,https://www.ndr.de/media/logo276_v-contentxl.jpg,NDR 1 Radio MV,32,http://www.ndr.de/resources/metadaten/audio/aac/ndr1radiomv.m3u
de,NDR,https://www.ndr.de/media/logo276_v-contentxl.jpg,NDR 1 Welle Nord,32,http://www.ndr.de/resources/metadaten/audio/m3u/ndr1wellenord.m3u
de,NDR,https://www.ndr.de/media/logo276_v-contentxl.jpg,NDR 1 Welle Nord,128,http://ndr-ndr1wellenord-kiel.cast.addradio.de/ndr/ndr1wellenord/kiel/mp3/128/stream.mp3
de,NDR,https://www.ndr.de/media/logo276_v-contentxl.jpg,NDR 1 Welle Nord,32,http://www.ndr.de/resources/metadaten/audio/m3u/low/ndr1wellenord_ki.m3u
de,NDR,https://www.ndr.de/media/logo276_v-contentxl.jpg,NDR 1 Welle Nord,32,http://www.ndr.de/resources/metadaten/audio/aac/ndr1wellenord.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/NDR_2_Logo.svg/1200px-NDR_2_Logo.svg.png,NDR 2,32,http://www.ndr.de/resources/metadaten/audio/m3u/ndr2.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/NDR_2_Logo.svg/1200px-NDR_2_Logo.svg.png,NDR 2,128,http://ndr-ndr2-niedersachsen.cast.addradio.de/ndr/ndr2/niedersachsen/mp3/128/stream.mp3
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/NDR_2_Logo.svg/1200px-NDR_2_Logo.svg.png,NDR 2,32,http://www.ndr.de/resources/metadaten/audio/m3u/low/ndr2_nds.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/NDR_2_Logo.svg/1200px-NDR_2_Logo.svg.png,NDR 2,32,http://www.ndr.de/resources/metadaten/audio/aac/ndr2.m3u
de,NDR,https://www.ard.de/image/482118/16x9/4788502961884785829/1280,"NDR 90,3",32,http://www.ndr.de/resources/metadaten/audio/m3u/ndr903.m3u
de,NDR,https://www.ard.de/image/482118/16x9/4788502961884785829/1281,"NDR 90,3",128,http://ndr-ndr903-hamburg.cast.addradio.de/ndr/ndr903/hamburg/mp3/128/stream.mp3
de,NDR,https://www.ard.de/image/482118/16x9/4788502961884785829/1282,"NDR 90,3",32,http://www.ndr.de/resources/metadaten/audio/m3u/low/ndr903.m3u
de,NDR,https://www.ard.de/image/482118/16x9/4788502961884785829/1283,"NDR 90,3",32,http://www.ndr.de/resources/metadaten/audio/aac/ndr903.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/NDR_Blue_Logo.svg/1200px-NDR_Blue_Logo.svg.png,NDR Blue,32,http://www.ndr.de/resources/metadaten/audio/m3u/ndrblue.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/NDR_Blue_Logo.svg/1200px-NDR_Blue_Logo.svg.png,NDR Blue,128,http://ndr-ndrblue-live.cast.addradio.de/ndr/ndrblue/live/mp3/128/stream.mp3
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/NDR_Blue_Logo.svg/1200px-NDR_Blue_Logo.svg.png,NDR Blue,32,http://www.ndr.de/resources/metadaten/audio/m3u/low/ndrblue.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/NDR_Blue_Logo.svg/1200px-NDR_Blue_Logo.svg.png,NDR Blue,32,http://www.ndr.de/resources/metadaten/audio/aac/ndrblue.m3u
de,NDR,https://www.ndr.de/fernsehen/logoinfotv100_v-contentxl.jpg,NDR Info,32,http://www.ndr.de/resources/metadaten/audio/m3u/ndrinfo.m3u
de,NDR,https://www.ndr.de/fernsehen/logoinfotv100_v-contentxl.jpg,NDR Info,128,http://ndr-ndrinfo-niedersachsen.cast.addradio.de/ndr/ndrinfo/niedersachsen/mp3/128/stream.mp3
de,NDR,https://www.ndr.de/fernsehen/logoinfotv100_v-contentxl.jpg,NDR Info,32,http://www.ndr.de/resources/metadaten/audio/m3u/low/ndrinfo_nds.m3u
de,NDR,https://www.ndr.de/fernsehen/logoinfotv100_v-contentxl.jpg,NDR Info,32,http://www.ndr.de/resources/metadaten/audio/aac/ndrinfo.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/NDR_Info_Spezial_Logo_2018.svg/1200px-NDR_Info_Spezial_Logo_2018.svg.png,NDR Info Spezial,32,http://www.ndr.de/resources/metadaten/audio/m3u/ndrinfo_spezial.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/NDR_Info_Spezial_Logo_2018.svg/1200px-NDR_Info_Spezial_Logo_2018.svg.png,NDR Info Spezial,128,http://ndr-ndrinfospezial-live.cast.addradio.de/ndr/ndrinfospezial/live/mp3/128/stream.mp3
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/NDR_Info_Spezial_Logo_2018.svg/1200px-NDR_Info_Spezial_Logo_2018.svg.png,NDR Info Spezial,32,http://www.ndr.de/resources/metadaten/audio/m3u/low/ndrinfo_spezial.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/NDR_Info_Spezial_Logo_2018.svg/1200px-NDR_Info_Spezial_Logo_2018.svg.png,NDR Info Spezial,32,http://www.ndr.de/resources/metadaten/audio/aac/ndrinfo_spezial.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/NDR_Kultur_Logo.svg/1200px-NDR_Kultur_Logo.svg.png,NDR Kultur,32,http://www.ndr.de/resources/metadaten/audio/m3u/ndrkultur.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/NDR_Kultur_Logo.svg/1200px-NDR_Kultur_Logo.svg.png,NDR Kultur,128,http://ndr-ndrkultur-live.cast.addradio.de/ndr/ndrkultur/live/mp3/128/stream.mp3
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/NDR_Kultur_Logo.svg/1200px-NDR_Kultur_Logo.svg.png,NDR Kultur,32,http://www.ndr.de/resources/metadaten/audio/m3u/low/ndrkultur.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/NDR_Kultur_Logo.svg/1200px-NDR_Kultur_Logo.svg.png,NDR Kultur,32,http://www.ndr.de/resources/metadaten/audio/aac/ndrkultur.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/NDR_Kultur_Logo.svg/1200px-NDR_Kultur_Logo.svg.png,NDR Kultur,32,https://ndr-edge-20ac-fra-lg-cdn.cast.addradio.de/ndr/ndrkultur/live/mp3/128/stream.mp3
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/NDR_Plus_Logo_2018.svg/1200px-NDR_Plus_Logo_2018.svg.png,NDR Plus,32,http://www.ndr.de/resources/metadaten/audio/m3u/ndrplus.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/NDR_Plus_Logo_2018.svg/1200px-NDR_Plus_Logo_2018.svg.png,NDR Plus,128,http://ndr-ndrplus-live.cast.addradio.de/ndr/ndrplus/live/mp3/128/stream.mp3
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/NDR_Plus_Logo_2018.svg/1200px-NDR_Plus_Logo_2018.svg.png,NDR Plus,32,http://www.ndr.de/resources/metadaten/audio/m3u/low/ndrplus.m3u
de,NDR,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/NDR_Plus_Logo_2018.svg/1200px-NDR_Plus_Logo_2018.svg.png,NDR Plus,32,http://www.ndr.de/resources/metadaten/audio/aac/ndrplus.m3u